0,1,2
1.273457,6.6032524,7.679067
0.80540854,6.534991,7.5232615
8.572248,10.984712,8.003763
-6.329318,2.046479,6.0938196
3.0221872,6.906578,7.5363197
-2.0115368,6.7526712,5.82439
3.4748237,8.530371,7.4173093
7.0802264,9.7561035,6.7696486
-2.5326328,4.3536053,6.547043
8.793568,11.714252,7.126318
8.751004,11.806372,8.027346
8.168095,11.433598,7.191416
9.574039,11.78073,7.711234
7.452239,10.727073,6.8255534
-0.9634312,3.9553149,5.110301
-2.235587,3.183863,5.230851
7.220256,10.859561,7.9927397
7.7185407,10.820962,7.670228
-3.2676663,3.9258082,5.7895517
-2.8968227,9.627744,4.9843593
-1.5984107,4.305082,5.8559113
1.1352558,6.4591346,6.9369507
1.5528669,8.325699,7.9226594
8.960391,9.920403,8.177811
-2.4418697,3.805046,6.1201234
6.9725404,10.8615265,8.105656
-1.2992475,6.8911967,6.750801
10.898768,9.9854145,7.6444616
-2.846483,8.316769,5.2650576
11.3343935,10.630006,7.0339246
-2.2611341,4.0095043,5.396241
-6.4484963,1.7554265,6.7385774
-1.4707887,3.9679806,5.4756026
-0.1260071,6.3087506,5.7346845
1.2113895,6.502321,7.2939143
-1.4792893,5.598329,5.5150423
0.5155838,5.0798917,6.8643975
8.930141,10.511936,6.7915287
-3.648358,9.002231,4.3630433
11.455962,10.156508,7.630776
-1.7563916,7.668771,4.6145177
-1.464604,7.565382,5.86183
-1.601846,7.3834095,4.602684
9.523891,9.340987,7.106864
10.737839,11.232134,7.8220854
2.6432695,7.2071066,7.254338
-0.7377798,4.1949663,6.4991846
2.075816,7.0599823,8.03599
10.002141,10.391086,7.043245
3.1107383,8.200513,7.19616
-1.7446898,3.413343,5.477751
-3.3714201,7.974942,4.017449
10.081151,9.540538,8.127251
-2.3250542,5.8940263,5.590225
10.850844,11.605318,8.258211
-0.8395273,5.728945,5.7543497
-0.017687954,4.4043527,6.3033624
-3.1762648,2.939759,6.3137817
-6.459275,2.319899,6.104594
-1.4592048,4.296693,5.487575
7.378619,10.803403,6.5305276
11.957639,10.361198,7.0802107
-1.2835789,4.8839326,6.864211
2.7841737,8.525181,7.54887
-3.674888,3.3784099,4.703779
-2.4242887,2.7148452,5.3401046
-3.4747581,2.60118,4.7927103
-2.808578,1.9327989,4.686991
-1.1748567,3.8332293,6.0078363
8.731693,11.932811,6.730959
9.498748,11.219638,6.845288
7.593917,10.968525,8.439986
0.50609756,6.809717,6.7813826
11.035497,10.138942,8.315462
-0.39935607,4.082795,6.2593937
0.7707152,6.6493816,7.441725
3.751704,8.460485,7.124126
10.983534,10.872504,7.833248
7.710487,10.677211,6.676293
9.868507,10.337524,7.239549
-1.3959161,4.0123134,6.458758
0.08285957,6.274442,6.252779
-1.804128,6.3967824,5.8870974
1.7340704,7.8519244,7.535389
-2.9649458,1.2330498,5.077991
-3.5507174,8.224221,4.10735
-3.0622747,2.617362,4.605337
9.960485,11.06905,7.131014
-2.9828389,3.9558957,6.456433
2.6630685,7.9622145,7.53077
-2.8829172,3.1474366,5.934933
11.155383,10.358859,8.34347
9.606872,10.865821,7.7486963
-2.2821782,4.499881,5.799387
11.933225,10.4992,7.0763683
9.286524,10.761132,6.727015
10.583004,10.95392,7.866225
11.593921,10.883841,8.47207
-2.293549,6.843862,5.5117025
3.6005003,8.525051,7.6557217
9.814872,11.988038,6.9572043
-1.3819387,3.596929,6.035679
5.828687,9.852886,7.002943
-3.630215,2.4270582,4.6116
11.736779,10.877813,8.255533
11.159054,10.658338,8.565158
-2.411968,1.5158136,4.495438
-6.2986703,1.9546299,6.8930445
-0.35619932,6.150049,5.9813786
0.2645308,4.9565754,6.619101
-1.7403189,4.173982,6.6125607
6.6727104,10.649395,7.20168
5.7657495,9.428202,7.019668
7.734934,11.031585,6.867716
-3.1746197,1.2502725,4.8318973
1.215545,7.086081,7.0875006
-5.177742,2.231714,6.0139565
11.088345,11.076877,8.273496
6.046335,10.100434,7.6889763
-3.6562402,2.765056,5.2427998
1.5386716,6.839017,7.8616014
1.32772,6.443103,7.010506
-1.1211354,6.4249663,6.0082626
10.126506,10.483994,8.33332
9.565877,10.775047,6.6464014
8.572793,10.7042885,7.5532017
8.112549,11.462581,6.9038196
9.100432,11.07391,7.4880753
9.030799,11.433657,7.8314056
-2.8100348,7.960422,4.4461884
-1.3460772,6.1680818,6.493153
11.496921,10.6512,7.537472
-2.1078992,3.8917286,5.8554707
-1.8257462,7.53515,5.809043
8.888787,10.908447,6.470916
11.659926,10.657355,7.038597
-1.6828676,3.915055,5.7543397
9.970181,11.089517,7.108356
4.698097,9.069222,7.4512215
-2.277428,3.240497,5.1327376
7.2727284,11.30758,6.9726624
-3.5248346,3.738097,5.088316
-2.1029332,6.783788,5.7673316
2.4189177,7.58462,6.6334777
11.823105,10.784553,7.7482257
-2.4535706,8.731667,5.0824285
-4.0077925,8.746044,4.418933
8.792413,11.1798525,7.7007203
-2.807802,7.797037,4.7754235
9.693556,11.34817,7.873191
-2.4776812,7.1638455,5.5120306
1.2959279,6.761235,6.9139104
9.756528,11.315722,8.243777
-3.3088822,8.379755,4.369865
-3.789544,8.996113,4.400877
9.098293,11.690048,7.4584
-6.699897,2.0796795,5.994442
-0.7631105,5.0522966,5.4146557
-3.2005792,1.9037358,5.325229
-2.1219625,3.3974442,6.0484643
8.82911,9.437859,6.751964
-2.2277505,2.5869462,5.471395
8.887057,10.138601,7.443643
0.364458,6.434922,6.671554
